avg_max_country_state; avg_max_temp; avg_min_country_state; avg_min_temp; max_max_country_state; max_max_temp; max_min_country_state; max_min_temp; min_max_country_state; min_max_temp; min_min_country_state; min_min_temp; avg_exc_temp; max_exc_temp; min_exc_temp
Phoenix, Arizona; 32.90; Juneau, Alaska; 14.52; Phoenix, Arizona; 38.60; Juneau, Alaska; 18.55; Phoenix, Arizona; 27.03; Juneau, Alaska; 10.20; 12.04; 18.15; 7.00
